,current_day,clound_min,clound_max,clound_std,clound_median
473,2020-4-18,1.0,4.0,1.378954368902449,4.0
474,2020-4-19,1.0,4.0,1.3568010505999362,2.0
475,2020-4-20,1.0,4.0,1.2673044646258476,3.0
476,2020-4-21,1.0,4.0,1.2792042981336627,4.0
477,2020-4-22,1.0,4.0,1.2673044646258473,4.0
478,2020-4-23,1.0,4.0,1.3568010505999362,4.0
479,2020-4-24,1.0,4.0,1.3568010505999362,4.0
480,2020-4-25,1.0,4.0,1.1677484162422844,4.0
481,2020-4-26,1.0,4.0,1.1677484162422844,4.0
482,2020-4-27,1.0,4.0,1.378954368902449,4.0
483,2020-4-28,1.0,4.0,0.8660254037844386,2.0
484,2020-4-29,1.0,4.0,1.2309149097933272,2.0
485,2020-4-30,1.0,4.0,1.0836246694508318,2.0
486,2020-5-1,1.0,4.0,1.0730867399773196,2.0
487,2020-5-2,1.0,4.0,1.3113721705515067,2.0
488,2020-5-3,1.0,4.0,1.5447859516333116,4.0
489,2020-5-4,1.0,4.0,1.378954368902449,4.0
490,2020-5-5,1.0,4.0,1.3789543689024493,4.0
491,2020-5-6,1.0,4.0,0.9962049198956219,4.0
492,2020-5-7,4.0,4.0,0.0,4.0
493,2020-5-8,4.0,4.0,0.0,4.0
494,2020-5-9,1.0,4.0,1.0836246694508318,4.0
495,2020-5-10,1.0,4.0,1.4354811251305468,3.0
496,2020-5-11,1.0,4.0,0.9374368665610922,2.0
497,2020-5-12,1.0,4.0,1.1677484162422844,4.0
498,2020-5-13,1.0,4.0,1.5666989036012806,2.5
499,2020-5-14,1.0,4.0,1.5666989036012806,2.5
500,2020-5-15,1.0,4.0,1.1677484162422844,4.0
501,2020-5-16,4.0,4.0,0.0,4.0
502,2020-5-17,1.0,4.0,0.8660254037844386,4.0
503,2020-5-18,4.0,4.0,0.0,4.0
504,2020-5-19,4.0,4.0,0.0,4.0
505,2020-5-20,4.0,4.0,0.0,4.0
506,2020-5-21,4.0,4.0,0.0,4.0
507,2020-5-22,1.0,4.0,0.9962049198956219,4.0
508,2020-5-23,1.0,4.0,1.4354811251305468,3.0
509,2020-5-24,1.0,4.0,0.9962049198956219,4.0
510,2020-5-25,4.0,4.0,0.0,4.0
511,2020-5-26,4.0,4.0,0.0,4.0
512,2020-5-27,1.0,4.0,0.8660254037844386,4.0
513,2020-5-28,4.0,4.0,0.0,4.0
514,2020-5-29,1.0,4.0,0.8660254037844386,4.0
515,2020-5-30,4.0,4.0,0.0,4.0
516,2020-5-31,4.0,4.0,0.0,4.0
517,2020-6-1,2.0,4.0,0.5773502691896257,4.0
518,2020-6-2,4.0,4.0,0.0,4.0
519,2020-6-3,2.0,4.0,0.5773502691896257,4.0
520,2020-6-4,1.0,4.0,0.9374368665610922,2.0
521,2020-6-5,1.0,4.0,1.3113721705515065,1.0
522,2020-6-6,1.0,4.0,1.2792042981336627,4.0
523,2020-6-7,1.0,4.0,1.1645001528813148,4.0
524,2020-6-8,1.0,4.0,1.378954368902449,4.0
525,2020-6-9,1.0,4.0,1.3568010505999362,3.0
526,2020-6-10,1.0,4.0,1.4668044012461754,4.0
527,2020-6-11,1.0,4.0,1.1381803659589922,4.0
528,2020-6-12,1.0,4.0,1.3568010505999362,3.0
529,2020-6-13,1.0,4.0,0.9962049198956219,4.0
530,2020-6-14,2.0,4.0,0.9847319278346619,4.0
531,2020-6-15,1.0,4.0,1.2401124093721454,3.5
532,2020-6-16,1.0,4.0,1.1146408580454255,4.0
533,2020-6-17,2.0,4.0,1.044465935734187,3.0
534,2020-6-18,1.0,4.0,1.1677484162422844,2.0
535,2020-6-19,1.0,4.0,1.0836246694508318,4.0
536,2020-6-20,4.0,4.0,0.0,4.0
537,2020-6-21,1.0,4.0,0.9962049198956219,4.0
538,2020-6-22,1.0,4.0,0.8660254037844386,4.0
539,2020-6-23,4.0,4.0,0.0,4.0
540,2020-6-24,4.0,4.0,0.0,4.0
541,2020-6-25,4.0,4.0,0.0,4.0
542,2020-6-26,1.0,4.0,1.1677484162422844,4.0
543,2020-6-27,1.0,4.0,1.1645001528813148,4.0
544,2020-6-28,1.0,4.0,1.337115846843043,3.5
545,2020-6-29,1.0,4.0,1.3568010505999362,3.0
546,2020-6-30,1.0,4.0,1.497472618255253,1.5
547,2020-7-1,1.0,4.0,1.497472618255253,1.5
548,2020-7-2,1.0,4.0,1.1547005383792515,2.5
549,2020-7-3,2.0,4.0,0.778498944161523,4.0
550,2020-7-4,1.0,4.0,1.378954368902449,4.0
551,2020-7-5,1.0,4.0,1.4433756729740645,2.0
552,2020-7-6,1.0,4.0,1.0836246694508318,4.0
553,2020-7-7,4.0,4.0,0.0,4.0
554,2020-7-8,1.0,4.0,1.2309149097933274,4.0
555,2020-7-9,1.0,4.0,1.1677484162422844,4.0
556,2020-7-10,1.0,4.0,1.3568010505999362,3.0
557,2020-7-11,1.0,4.0,0.8660254037844386,4.0
558,2020-7-12,4.0,4.0,0.0,4.0
559,2020-7-13,4.0,4.0,0.0,4.0
560,2020-7-14,1.0,4.0,1.2309149097933272,4.0
561,2020-7-15,1.0,4.0,1.381698559415515,2.0
562,2020-7-16,1.0,4.0,1.3568010505999362,2.0
563,2020-7-17,1.0,4.0,1.4354811251305468,3.0
564,2020-7-18,1.0,4.0,0.9962049198956219,4.0
565,2020-7-19,4.0,4.0,0.0,4.0
566,2020-7-20,1.0,4.0,0.8660254037844386,4.0
567,2020-7-21,1.0,4.0,0.8660254037844386,4.0
568,2020-7-22,4.0,4.0,0.0,4.0
569,2020-7-23,4.0,4.0,0.0,4.0
570,2020-7-24,1.0,4.0,1.2309149097933272,4.0
571,2020-7-25,1.0,4.0,1.3568010505999362,4.0
572,2020-7-26,1.0,4.0,1.0730867399773196,4.0
573,2020-7-27,4.0,4.0,0.0,4.0
574,2020-7-28,2.0,4.0,0.9045340337332909,4.0
575,2020-7-29,4.0,4.0,0.0,4.0
576,2020-7-30,4.0,4.0,0.0,4.0
577,2020-7-31,4.0,4.0,0.0,4.0
578,2020-8-1,1.0,4.0,1.2309149097933274,4.0
579,2020-8-2,1.0,4.0,0.9962049198956219,4.0
580,2020-8-3,2.0,4.0,0.9045340337332909,4.0
581,2020-8-4,4.0,4.0,0.0,4.0
582,2020-8-5,4.0,4.0,0.0,4.0
583,2020-8-6,4.0,4.0,0.0,4.0
584,2020-8-7,4.0,4.0,0.0,4.0
585,2020-8-8,1.0,4.0,0.8660254037844386,4.0
586,2020-8-9,4.0,4.0,0.0,4.0
587,2020-8-10,1.0,4.0,0.8660254037844386,4.0
588,2020-8-11,4.0,4.0,0.0,4.0
589,2020-8-12,4.0,4.0,0.0,4.0
590,2020-8-13,1.0,4.0,1.4668044012461754,4.0
591,2020-8-14,1.0,4.0,1.1381803659589922,4.0
592,2020-8-15,1.0,4.0,1.2309149097933272,4.0
593,2020-8-16,1.0,4.0,1.348399724926484,4.0
594,2020-8-17,2.0,4.0,0.9847319278346619,4.0
595,2020-8-18,1.0,4.0,0.9962049198956219,4.0
596,2020-8-19,1.0,4.0,0.9962049198956219,4.0
597,2020-8-20,2.0,4.0,0.5773502691896257,4.0
598,2020-8-21,2.0,4.0,0.7784989441615231,4.0
599,2020-8-22,1.0,4.0,1.0836246694508318,4.0
600,2020-8-23,1.0,4.0,1.1677484162422844,4.0
601,2020-8-24,1.0,4.0,1.1381803659589922,4.0
602,2020-8-25,1.0,4.0,1.0836246694508318,4.0
603,2020-8-26,1.0,4.0,1.378954368902449,4.0
604,2020-8-27,1.0,4.0,0.9962049198956219,4.0
605,2020-8-28,1.0,4.0,1.2309149097933274,2.0
606,2020-8-29,1.0,4.0,1.164500152881315,2.0
607,2020-8-30,1.0,4.0,1.2673044646258473,3.0
608,2020-8-31,1.0,4.0,1.3371158468430429,3.5
609,2020-9-1,1.0,4.0,1.2309149097933274,4.0
610,2020-9-2,4.0,4.0,0.0,4.0
611,2020-9-3,1.0,4.0,1.2309149097933274,4.0
612,2020-9-4,1.0,4.0,1.1677484162422844,4.0
613,2020-9-5,1.0,4.0,1.2673044646258473,3.0
614,2020-9-6,1.0,4.0,1.1677484162422844,4.0
615,2020-9-7,4.0,4.0,0.0,4.0
616,2020-9-8,1.0,4.0,1.2309149097933272,4.0
617,2020-9-9,1.0,4.0,1.2673044646258476,4.0
618,2020-9-10,1.0,4.0,1.5447859516333116,4.0
619,2020-9-11,1.0,4.0,0.9962049198956219,4.0
620,2020-9-12,1.0,4.0,0.9962049198956219,4.0
621,2020-9-13,4.0,4.0,0.0,4.0
622,2020-9-14,4.0,4.0,0.0,4.0
623,2020-9-15,1.0,4.0,0.8660254037844386,4.0
624,2020-9-16,4.0,4.0,0.0,4.0
625,2020-9-17,4.0,4.0,0.0,4.0
626,2020-9-18,1.0,4.0,0.8660254037844386,4.0
627,2020-9-19,1.0,4.0,0.9962049198956219,4.0
628,2020-9-20,1.0,4.0,1.2673044646258473,4.0
629,2020-9-21,1.0,4.0,1.0836246694508318,4.0
630,2020-9-22,1.0,4.0,1.403458930534474,1.5
631,2020-9-23,1.0,4.0,1.1645001528813148,4.0
632,2020-9-24,2.0,4.0,1.0298573010888745,2.0
633,2020-9-25,1.0,4.0,0.9962049198956219,2.0
634,2020-9-26,1.0,4.0,1.3026778945578592,2.0
635,2020-9-27,1.0,4.0,0.9962049198956219,2.0
636,2020-9-28,1.0,4.0,1.1381803659589922,2.0
637,2020-9-29,1.0,4.0,1.4222261679238197,1.5
638,2020-9-30,1.0,4.0,1.4668044012461754,4.0
639,2020-10-1,1.0,4.0,1.3026778945578592,2.0
640,2020-10-2,1.0,4.0,0.8348471099367218,2.0
641,2020-10-3,1.0,4.0,0.9962049198956219,2.0
642,2020-10-4,1.0,4.0,0.9962049198956219,2.0
643,2020-10-5,1.0,4.0,1.1677484162422844,2.0
644,2020-10-6,1.0,4.0,0.8876253645985944,1.5
645,2020-10-7,1.0,4.0,1.2401124093721456,2.0
646,2020-10-8,1.0,4.0,1.4433756729740645,2.0
647,2020-10-9,1.0,4.0,1.2673044646258473,2.0
648,2020-10-10,1.0,4.0,1.2673044646258476,3.0
649,2020-10-11,1.0,4.0,1.164500152881315,2.0
650,2020-10-12,1.0,4.0,1.4354811251305468,3.0
651,2020-10-13,1.0,4.0,1.2401124093721456,2.0
652,2020-10-14,1.0,4.0,1.2792042981336627,4.0
653,2020-10-15,1.0,4.0,1.4433756729740645,1.0
654,2020-10-16,1.0,4.0,1.3568010505999362,2.0
655,2020-10-17,1.0,4.0,1.4433756729740645,2.0
656,2020-10-18,1.0,4.0,1.4668044012461754,4.0
657,2020-10-19,1.0,4.0,1.1677484162422844,4.0
658,2020-10-20,1.0,4.0,1.378954368902449,4.0
659,2020-10-21,1.0,4.0,1.1645001528813148,3.0
660,2020-10-22,1.0,4.0,1.4354811251305468,3.0
661,2020-10-23,1.0,4.0,0.8876253645985944,1.5
662,2020-10-24,1.0,4.0,1.403458930534474,1.5
663,2020-10-25,1.0,4.0,1.1381803659589922,2.0
664,2020-10-26,1.0,4.0,1.044465935734187,2.0
665,2020-10-27,1.0,4.0,1.2401124093721454,2.0
666,2020-10-28,1.0,4.0,1.2401124093721456,2.0
667,2020-10-29,0.0,4.0,1.5447859516333116,1.5
668,2020-10-30,1.0,4.0,1.4433756729740645,2.0
669,2020-10-31,1.0,4.0,1.4433756729740645,1.0
670,2020-11-1,1.0,4.0,1.1547005383792515,1.0
671,2020-11-2,1.0,4.0,1.1547005383792515,1.0
672,2020-11-3,1.0,4.0,1.164500152881315,1.5
673,2020-11-4,1.0,4.0,1.1381803659589922,4.0
674,2020-11-5,1.0,4.0,1.1677484162422844,4.0
675,2020-11-6,4.0,4.0,0.0,4.0
676,2020-11-7,1.0,4.0,1.3568010505999362,4.0
677,2020-11-8,0.0,2.0,0.6685579234215213,0.0
678,2020-11-9,0.0,4.0,1.8090680674665818,1.0
679,2020-11-10,1.0,4.0,1.403458930534474,1.5
680,2020-11-11,1.0,4.0,1.3568010505999362,1.0
681,2020-11-12,1.0,4.0,1.4433756729740643,2.0
682,2020-11-13,1.0,4.0,1.4433756729740643,2.0
683,2020-11-14,1.0,4.0,1.5447859516333116,4.0
684,2020-11-15,1.0,4.0,1.2792042981336627,1.5
685,2020-11-16,1.0,4.0,1.2792042981336627,1.5
686,2020-11-17,1.0,4.0,1.5447859516333116,4.0
687,2020-11-18,1.0,4.0,1.3568010505999362,4.0
688,2020-11-19,1.0,4.0,1.381698559415515,2.0
689,2020-11-20,1.0,4.0,1.0,4.0
690,2020-11-21,1.0,4.0,1.5447859516333116,4.0
691,2020-11-22,1.0,4.0,1.403458930534474,1.5
692,2020-11-23,1.0,4.0,1.5447859516333116,1.0
693,2020-11-24,1.0,4.0,1.5666989036012806,2.5
694,2020-11-25,1.0,4.0,1.5050420310248867,3.0
695,2020-11-26,1.0,4.0,1.4433756729740643,1.0
696,2020-11-27,1.0,4.0,1.4770978917519928,1.0
697,2020-11-28,1.0,4.0,1.4770978917519928,1.0
698,2020-11-29,1.0,4.0,1.5666989036012806,2.5
699,2020-11-30,1.0,4.0,1.5447859516333116,1.0
700,2020-12-1,1.0,4.0,1.2401124093721456,2.0
701,2020-12-2,1.0,4.0,1.3568010505999362,1.0
702,2020-12-3,1.0,4.0,1.2309149097933272,2.0
703,2020-12-4,1.0,4.0,0.834847109936722,2.0
704,2020-12-5,1.0,4.0,1.3113721705515067,2.0
705,2020-12-6,1.0,4.0,1.403458930534474,1.5
706,2020-12-7,1.0,4.0,1.3113721705515065,1.0
707,2020-12-8,1.0,4.0,1.3113721705515065,1.0
708,2020-12-9,1.0,4.0,1.497472618255253,1.5
709,2020-12-10,1.0,4.0,1.2792042981336627,1.5
710,2020-12-11,1.0,2.0,0.5222329678670935,1.5
711,2020-12-12,1.0,4.0,1.1381803659589922,2.0
712,2020-12-13,1.0,4.0,1.4433756729740645,2.0
713,2020-12-14,1.0,4.0,1.5050420310248864,3.0
714,2020-12-15,1.0,4.0,1.0836246694508318,2.0
715,2020-12-16,1.0,4.0,1.4770978917519928,1.0
716,2020-12-17,1.0,4.0,1.2792042981336627,1.5
717,2020-12-18,1.0,4.0,0.8876253645985945,1.0
718,2020-12-19,1.0,4.0,1.2792042981336627,1.5
719,2020-12-20,1.0,4.0,1.044465935734187,2.0
720,2020-12-21,1.0,4.0,0.9003366373785199,1.0
721,2020-12-22,1.0,4.0,0.90033663737852,1.0
722,2020-12-23,1.0,4.0,0.8876253645985945,1.5
723,2020-12-24,1.0,4.0,1.1934162828797101,2.0
724,2020-12-25,1.0,4.0,1.4433756729740645,2.0
725,2020-12-26,1.0,4.0,1.3568010505999362,2.0
726,2020-12-27,0.0,4.0,1.556997888323046,2.0
727,2020-12-28,1.0,4.0,1.1677484162422844,2.0
728,2020-12-29,1.0,4.0,1.1677484162422844,2.0
729,2020-12-30,1.0,4.0,1.2401124093721456,2.0
730,2020-12-31,1.0,4.0,1.1381803659589922,2.0
